ball_color_b,ball_color_g,ball_color_r,ball_radius,ball_x,ball_y,roi1_color_b,roi1_color_g,roi1_color_r,roi1_lineColor_b,roi1_lineColor_g,roi1_lineColor_r,roi1_radius,roi1_x,roi1_y,roi2_color_b,roi2_color_g,roi2_color_r,roi2_lineColor_b,roi2_lineColor_g,roi2_lineColor_r,roi2_radius,roi2_x,roi2_y,time
1,1,1,0.03,0.0,-0.08906669144092644,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.05366949993186
1,1,1,0.03,0.0,-0.09154076620317439,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.06961270002648
1,1,1,0.03,0.0,-0.09401484096542234,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.08825699996669
1,1,1,0.03,0.0,-0.0964889157276703,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.103159999940544
1,1,1,0.03,0.0,-0.09896299048991825,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.11925300001167
1,1,1,0.03,0.0,-0.1014370652521662,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.13660859991796
1,1,1,0.03,0.0,-0.10391114001441415,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.153705399949104
1,1,1,0.03,0.0,-0.1063852147766621,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.16927009995561
1,1,1,0.03,0.0,-0.10885928953891005,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.18801599997096
1,1,1,0.03,0.0,-0.111333364301158,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.20325269992463
1,1,1,0.03,0.0,-0.11380743906340596,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.21982110000681
1,1,1,0.03,0.0,-0.11628151382565391,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.23723369999789
1,1,1,0.03,0.0,-0.11875558858790186,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.253234099945985
1,1,1,0.03,0.0,-0.12122966335014981,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.27012819994707
1,1,1,0.03,0.0,-0.12370373811239777,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.28642110002693
1,1,1,0.03,0.0,-0.12617781287464572,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.30400459992234
1,1,1,0.03,0.0,-0.12865188763689367,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.320435100002214
1,1,1,0.03,0.0,-0.13112596239914162,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.336323700030334
1,1,1,0.03,0.0,-0.13360003716138957,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.353389699943364
1,1,1,0.03,0.0,-0.13607411192363753,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.371867200010456
1,1,1,0.03,0.0,-0.13854818668588548,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.38614760001656
1,1,1,0.03,0.0,-0.14102226144813343,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.40426119999029
1,1,1,0.03,0.0,-0.14349633621038138,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.419437999953516
1,1,1,0.03,0.0,-0.14597041097262933,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.43674949998967
1,1,1,0.03,0.0,-0.14844448573487729,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.453884699963965
1,1,1,0.03,0.0,-0.15091856049712524,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.46961799997371
1,1,1,0.03,0.0,-0.1533926352593732,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.48782299994491
1,1,1,0.03,0.0,-0.15586671002162114,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.50325499998871
1,1,1,0.03,0.0,-0.1583407847838691,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.521353199961595
1,1,1,0.03,0.0,-0.16081485954611704,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.53638059995137
1,1,1,0.03,0.0,-0.163288934308365,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.553529000026174
1,1,1,0.03,0.0,-0.16576300907061295,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.57152220001444
1,1,1,0.03,0.0,-0.1682370838328609,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.58665489999112
1,1,1,0.03,0.0,-0.17071115859510885,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.603208699962124
1,1,1,0.03,0.0,-0.1731852333573568,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.621480599977076
1,1,1,0.03,0.0,-0.17565930811960476,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.638015499920584
1,1,1,0.03,0.0,-0.1781333828818527,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.654410299961455
1,1,1,0.03,0.0,-0.1757836055510291,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.66999520000536
1,1,1,0.03,0.0,-0.17343382822020548,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.68717960000504
1,1,1,0.03,0.0,-0.17108405088938186,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.70438919996377
1,1,1,0.03,0.0,-0.16873427355855825,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.71994909993373
1,1,1,0.03,0.0,-0.16638449622773463,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.73660049994942
1,1,1,0.03,0.0,-0.164034718896911,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.75584090000484
1,1,1,0.03,0.0,-0.1616849415660874,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.76985069992952
1,1,1,0.03,0.0,-0.15933516423526378,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.786937700002454
1,1,1,0.03,0.0,-0.15698538690444017,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.80515079991892
1,1,1,0.03,0.0,-0.15463560957361655,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.82060779992025
1,1,1,0.03,0.0,-0.15228583224279293,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.83686659997329
1,1,1,0.03,0.0,-0.14993605491196932,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.85581939993426
1,1,1,0.03,0.0,-0.1475862775811457,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.870469599962234
1,1,1,0.03,0.0,-0.1452365002503221,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.88831129996106
1,1,1,0.03,0.0,-0.14288672291949847,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.9033995999489
1,1,1,0.03,0.0,-0.14053694558867486,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.92186100000981
1,1,1,0.03,0.0,-0.13818716825785124,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.93689989997074
1,1,1,0.03,0.0,-0.13583739092702762,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.953981400001794
1,1,1,0.03,0.0,-0.133487613596204,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.97306849993765
1,1,1,0.03,0.0,-0.1311378362653804,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.98695940000471
1,1,1,0.03,0.0,-0.12878805893455678,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.00426389998756
1,1,1,0.03,0.0,-0.12643828160373316,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.02089739998337
1,1,1,0.03,0.0,-0.12408850427290954,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.0399260999402
1,1,1,0.03,0.0,-0.12173872694208593,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.05390519998036
1,1,1,0.03,0.0,-0.11938894961126231,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.07030579994898
1,1,1,0.03,0.0,-0.1170391722804387,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.08733959996607
1,1,1,0.03,0.0,-0.11468939494961508,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.105685799964704
1,1,1,0.03,0.0,-0.11233961761879147,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.12041530001443
1,1,1,0.03,0.0,-0.10998984028796785,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.138970399973914
1,1,1,0.03,0.0,-0.10764006295714423,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.154604199924506
1,1,1,0.03,0.0,-0.10529028562632062,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.172831999952905
1,1,1,0.03,0.0,-0.102940508295497,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.18772629997693
1,1,1,0.03,0.0,-0.10059073096467339,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.20606869994663
1,1,1,0.03,0.0,-0.09824095363384977,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.22119129996281
1,1,1,0.03,0.0,-0.09589117630302615,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.238204299937934
1,1,1,0.03,0.0,-0.09354139897220254,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.25491569994483
1,1,1,0.03,0.0,-0.09119162164137892,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.27088069997262
1,1,1,0.03,0.0,-0.0888418443105553,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.28979640000034
1,1,1,0.03,0.0,-0.08649206697973169,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.304056699969806
1,1,1,0.03,0.0,-0.08414228964890808,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.32213859993499
1,1,1,0.03,0.0,-0.08179251231808446,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.33741019992158
1,1,1,0.03,0.0,-0.07944273498726084,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.35518750001211
1,1,1,0.03,0.0,-0.07709295765643723,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.37077669997234
1,1,1,0.03,0.0,-0.07474318032561361,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.38937619992066
1,1,1,0.03,0.0,-0.07239340299479,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.405181400012225
