ball_color_b,ball_color_g,ball_color_r,ball_radius,ball_x,ball_y,roi1_color_b,roi1_color_g,roi1_color_r,roi1_lineColor_b,roi1_lineColor_g,roi1_lineColor_r,roi1_radius,roi1_x,roi1_y,roi2_color_b,roi2_color_g,roi2_color_r,roi2_lineColor_b,roi2_lineColor_g,roi2_lineColor_r,roi2_radius,roi2_x,roi2_y,time
1,1,1,0.03,0.0,-0.006106200335747077,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,32.94916309998371
1,1,1,0.03,0.0,-0.006280663202482707,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,32.96453150000889
1,1,1,0.03,0.0,-0.006455126069218338,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,32.983423899975605
1,1,1,0.03,0.0,-0.0066295889359539685,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,32.998062500031665
1,1,1,0.03,0.0,-0.006804051802689599,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.016327299992554
1,1,1,0.03,0.0,-0.0069785146694252296,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.03103529999498
1,1,1,0.03,0.0,-0.00715297753616086,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.048458299948834
1,1,1,0.03,0.0,-0.007327440402896491,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.065620800014585
1,1,1,0.03,0.0,-0.007501903269632121,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.08256220002659
1,1,1,0.03,0.0,-0.007676366136367752,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.098218100029044
1,1,1,0.03,0.0,-0.007850829003103382,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.11710509995464
1,1,1,0.03,0.0,-0.008025291869839014,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.13308319996577
1,1,1,0.03,0.0,-0.008199754736574645,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.14963440003339
1,1,1,0.03,0.0,-0.008374217603310277,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.16533919994254
1,1,1,0.03,0.0,-0.008548680470045908,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.18286109995097
1,1,1,0.03,0.0,-0.00872314333678154,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.198789899935946
1,1,1,0.03,0.0,-0.00889760620351717,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.21656630001962
1,1,1,0.03,0.0,-0.009072069070252802,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.23187220003456
1,1,1,0.03,0.0,-0.009246531936988434,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.24992620002013
1,1,1,0.03,0.0,-0.009420994803724065,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.266172599978745
1,1,1,0.03,0.0,-0.009595457670459696,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.28167099994607
1,1,1,0.03,0.0,-0.009769920537195328,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.30102379992604
1,1,1,0.03,0.0,-0.00994438340393096,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.31529169995338
1,1,1,0.03,0.0,-0.01011884627066659,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.33358760003466
1,1,1,0.03,0.0,-0.010293309137402222,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.348699699970894
1,1,1,0.03,0.0,-0.010467772004137853,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.36605519999284
1,1,1,0.03,0.0,-0.010642234870873485,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.381631699972786
1,1,1,0.03,0.0,-0.010816697737609116,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.39936499996111
1,1,1,0.03,0.0,-0.010991160604344748,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.415311499964446
1,1,1,0.03,0.0,-0.011165623471080379,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.432571699959226
1,1,1,0.03,0.0,-0.01134008633781601,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.450764999957755
1,1,1,0.03,0.0,-0.011514549204551642,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.46665339998435
1,1,1,0.03,0.0,-0.011689012071287273,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.48250109993387
1,1,1,0.03,0.0,-0.011863474938022905,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.502131399931386
1,1,1,0.03,0.0,-0.012037937804758536,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.51654849993065
1,1,1,0.03,0.0,-0.012212400671494168,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.53459339996334
1,1,1,0.03,0.0,-0.012386863538229799,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.548936799983494
1,1,1,0.03,0.0,-0.01256132640496543,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.56692779995501
1,1,1,0.03,0.0,-0.013716304683399296,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.58230349991936
1,1,1,0.03,0.0,-0.014871282961833161,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.60008599993307
1,1,1,0.03,0.0,-0.016026261240267025,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.61609020002652
1,1,1,0.03,0.0,-0.01718123951870089,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.63327939994633
1,1,1,0.03,0.0,-0.018336217797134752,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.651887099957094
1,1,1,0.03,0.0,-0.019491196075568616,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.6656097000232
1,1,1,0.03,0.0,-0.02064617435400248,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.683733899961226
1,1,1,0.03,0.0,-0.021801152632436344,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.70147680002265
1,1,1,0.03,0.0,-0.022956130910870207,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.716519900015555
1,1,1,0.03,0.0,-0.02411110918930407,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.73453369992785
1,1,1,0.03,0.0,-0.025266087467737935,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.74931410001591
1,1,1,0.03,0.0,-0.0264210657461718,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.76818779995665
1,1,1,0.03,0.0,-0.027576044024605662,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.78353040001821
1,1,1,0.03,0.0,-0.028731022303039526,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.79970750003122
1,1,1,0.03,0.0,-0.02988600058147339,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.81755359994713
1,1,1,0.03,0.0,-0.031040978859907253,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.832350499928
1,1,1,0.03,0.0,-0.03219595713834112,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.84990969998762
1,1,1,0.03,0.0,-0.03335093541677499,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.86584470001981
1,1,1,0.03,0.0,-0.034505913695208855,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.88305800000671
1,1,1,0.03,0.0,-0.03566089197364272,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.90071920002811
1,1,1,0.03,0.0,-0.03681587025207659,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.9158547000261
1,1,1,0.03,0.0,-0.037970848530510456,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.932925099972636
1,1,1,0.03,0.0,-0.039125826808944324,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.95007529994473
1,1,1,0.03,0.0,-0.04028080508737819,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.96625439997297
1,1,1,0.03,0.0,-0.04143578336581206,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,33.9837833000347
1,1,1,0.03,0.0,-0.042590761644245925,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.00149679998867
1,1,1,0.03,0.0,-0.04374573992267979,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.01653489994351
1,1,1,0.03,0.0,-0.04490071820111366,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.03597530000843
1,1,1,0.03,0.0,-0.04605569647954753,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.05051500000991
1,1,1,0.03,0.0,-0.047210674757981394,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.06667229998857
1,1,1,0.03,0.0,-0.04836565303641526,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.08436440001242
1,1,1,0.03,0.0,-0.04952063131484913,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.0997337999288
1,1,1,0.03,0.0,-0.050675609593282996,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.11673130001873
1,1,1,0.03,0.0,-0.05183058787171686,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.13343729998451
1,1,1,0.03,0.0,-0.05298556615015073,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.14999069995247
1,1,1,0.03,0.0,-0.0541405444285846,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.16945129993837
1,1,1,0.03,0.0,-0.055295522707018464,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.18334260000847
1,1,1,0.03,0.0,-0.05645050098545233,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.20006479998119
1,1,1,0.03,0.0,-0.0576054792638862,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.218743499950506
1,1,1,0.03,0.0,-0.058760457542320066,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.23339850001503
1,1,1,0.03,0.0,-0.05991543582075393,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.25147819996346
1,1,1,0.03,0.0,-0.0610704140991878,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.26681950001512
1,1,1,0.03,0.0,-0.06222539237762167,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.28523239993956
1,1,1,0.03,0.0,-0.06338037065605553,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.30073289992288
1,1,1,0.03,0.0,-0.0645353489344894,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.31673209997825
1,1,1,0.03,0.0,-0.06569032721292326,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.334114799974486
1,1,1,0.03,0.0,-0.06684530549135712,-1,-1,-1,-1.0,1.0,1.0,0.15,0.0,0.3333333333333333,-1,-1,-1,1.0,-1.0,-1.0,0.15,0.0,-0.3333333333333333,34.351580400019884
